0.04153974215514261, 0.0005942692438114655
0.09225058415851833, 0.0009555242146798634
0.13240584906173225, 0.0014773369503786674
0.15355138561301973, 0.002039289127285064
0.1683613879364214, 0.0026413807453990606
0.1768327303636681, 0.0032033329223054574
0.1874226898147937, 0.003925842864042253
0.1895647493506935, 0.004688492246986663
0.19171149738899745, 0.005571559953553851
0.19174431690582655, 0.006414488218913453
0.19178026209092508, 0.0073376953666882475
0.19154936068335454, 0.008244781697218768
0.1890459601935764, 0.009357830438266705
0.18993946541432988, 0.01050314146166386
0.18744171753643946, 0.01176137047328326
0.18919481230661994, 0.013180910896648738
0.18840305409984565, 0.014648844743538045
0.1927104228667938, 0.01626195886099882
0.19617892832790335, 0.018133171237253318
0.19708185456846972, 0.019520449378269578
